09a18c lda $7ef3cc   [7ef3cc] A:0100 X:0010 Y:0000 S:01f2 D:0000 DB:09 nvMXdiZC V: 38 H:174 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:f07e D:0000 DB:09 nvMXdIZc V:120 H: 78 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:f07e D:0000 DB:09 nvMXdIZc V:120 H: 86 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:f07a D:0000 DB:09 nvMXdIZc V:120 H:102 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:f07a D:0000 DB:09 nvMXdIZc V:120 H:109 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:f076 D:0000 DB:09 nvMXdIZc V:120 H:125 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:f076 D:0000 DB:09 nvMXdIZc V:120 H:133 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:f072 D:0000 DB:09 nvMXdIZc V:120 H:159 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:f072 D:0000 DB:09 nvMXdIZc V:120 H:166 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:f06e D:0000 DB:09 nvMXdIZc V:120 H:182 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:f06e D:0000 DB:09 nvMXdIZc V:120 H:190 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:f06a D:0000 DB:09 nvMXdIZc V:120 H:206 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:f06a D:0000 DB:09 nvMXdIZc V:120 H:213 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:f066 D:0000 DB:09 nvMXdIZc V:120 H:229 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:f066 D:0000 DB:09 nvMXdIZc V:120 H:237 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:f062 D:0000 DB:09 nvMXdIZc V:120 H:253 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:f062 D:0000 DB:09 nvMXdIZc V:120 H:260 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:f05e D:0000 DB:09 nvMXdIZc V:120 H:276 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:f05e D:0000 DB:09 nvMXdIZc V:120 H:284 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:f05a D:0000 DB:09 nvMXdIZc V:120 H:300 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:f05a D:0000 DB:09 nvMXdIZc V:120 H:307 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:f056 D:0000 DB:09 nvMXdIZc V:120 H:323 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:f056 D:0000 DB:09 nvMXdIZc V:120 H:330 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:f052 D:0000 DB:09 nvMXdIZc V:121 H:  6 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:f052 D:0000 DB:09 nvMXdIZc V:121 H: 13 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:f04e D:0000 DB:09 nvMXdIZc V:121 H: 29 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:f04e D:0000 DB:09 nvMXdIZc V:121 H: 37 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:f04a D:0000 DB:09 nvMXdIZc V:121 H: 53 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:f04a D:0000 DB:09 nvMXdIZc V:121 H: 60 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:f046 D:0000 DB:09 nvMXdIZc V:121 H: 76 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:f046 D:0000 DB:09 nvMXdIZc V:121 H: 84 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:f042 D:0000 DB:09 nvMXdIZc V:121 H:100 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:f042 D:0000 DB:09 nvMXdIZc V:121 H:107 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:f03e D:0000 DB:09 nvMXdIZc V:121 H:123 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:f03e D:0000 DB:09 nvMXdIZc V:121 H:131 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:f03a D:0000 DB:09 nvMXdIZc V:121 H:157 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:f03a D:0000 DB:09 nvMXdIZc V:121 H:164 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:f036 D:0000 DB:09 nvMXdIZc V:121 H:180 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:f036 D:0000 DB:09 nvMXdIZc V:121 H:188 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:f032 D:0000 DB:09 nvMXdIZc V:121 H:204 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:f032 D:0000 DB:09 nvMXdIZc V:121 H:211 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:f02e D:0000 DB:09 nvMXdIZc V:121 H:227 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:f02e D:0000 DB:09 nvMXdIZc V:121 H:235 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:f02a D:0000 DB:09 nvMXdIZc V:121 H:251 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:f02a D:0000 DB:09 nvMXdIZc V:121 H:258 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:f026 D:0000 DB:09 nvMXdIZc V:121 H:274 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:f026 D:0000 DB:09 nvMXdIZc V:121 H:282 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:f022 D:0000 DB:09 nvMXdIZc V:121 H:298 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:f022 D:0000 DB:09 nvMXdIZc V:121 H:305 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:f01e D:0000 DB:09 nvMXdIZc V:121 H:321 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:f01e D:0000 DB:09 nvMXdIZc V:121 H:328 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:f01a D:0000 DB:09 nvMXdIZc V:122 H:  4 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:f01a D:0000 DB:09 nvMXdIZc V:122 H: 11 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:f016 D:0000 DB:09 nvMXdIZc V:122 H: 27 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:f016 D:0000 DB:09 nvMXdIZc V:122 H: 35 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:f012 D:0000 DB:09 nvMXdIZc V:122 H: 51 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:f012 D:0000 DB:09 nvMXdIZc V:122 H: 58 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:f00e D:0000 DB:09 nvMXdIZc V:122 H: 74 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:f00e D:0000 DB:09 nvMXdIZc V:122 H: 82 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:f00a D:0000 DB:09 nvMXdIZc V:122 H: 98 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:f00a D:0000 DB:09 nvMXdIZc V:122 H:105 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:f006 D:0000 DB:09 nvMXdIZc V:122 H:121 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:f006 D:0000 DB:09 nvMXdIZc V:122 H:129 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:f002 D:0000 DB:09 nvMXdIZc V:122 H:155 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:f002 D:0000 DB:09 nvMXdIZc V:122 H:162 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:effe D:0000 DB:09 nvMXdIZc V:122 H:178 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:effe D:0000 DB:09 nvMXdIZc V:122 H:186 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:effa D:0000 DB:09 nvMXdIZc V:122 H:202 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:effa D:0000 DB:09 nvMXdIZc V:122 H:209 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:eff6 D:0000 DB:09 nvMXdIZc V:122 H:225 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:eff6 D:0000 DB:09 nvMXdIZc V:122 H:233 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:eff2 D:0000 DB:09 nvMXdIZc V:122 H:249 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:eff2 D:0000 DB:09 nvMXdIZc V:122 H:256 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:efee D:0000 DB:09 nvMXdIZc V:122 H:272 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:efee D:0000 DB:09 nvMXdIZc V:122 H:280 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:efea D:0000 DB:09 nvMXdIZc V:122 H:296 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:efea D:0000 DB:09 nvMXdIZc V:122 H:303 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:efe6 D:0000 DB:09 nvMXdIZc V:122 H:319 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:efe6 D:0000 DB:09 nvMXdIZc V:122 H:326 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:efe2 D:0000 DB:09 nvMXdIZc V:123 H:  2 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:efe2 D:0000 DB:09 nvMXdIZc V:123 H:  9 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:efde D:0000 DB:09 nvMXdIZc V:123 H: 25 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:efde D:0000 DB:09 nvMXdIZc V:123 H: 33 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:efda D:0000 DB:09 nvMXdIZc V:123 H: 49 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:efda D:0000 DB:09 nvMXdIZc V:123 H: 56 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:efd6 D:0000 DB:09 nvMXdIZc V:123 H: 72 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:efd6 D:0000 DB:09 nvMXdIZc V:123 H: 80 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:efd2 D:0000 DB:09 nvMXdIZc V:123 H: 96 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:efd2 D:0000 DB:09 nvMXdIZc V:123 H:103 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:efce D:0000 DB:09 nvMXdIZc V:123 H:119 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:efce D:0000 DB:09 nvMXdIZc V:123 H:127 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:efca D:0000 DB:09 nvMXdIZc V:123 H:153 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:efca D:0000 DB:09 nvMXdIZc V:123 H:160 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:efc6 D:0000 DB:09 nvMXdIZc V:123 H:176 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:efc6 D:0000 DB:09 nvMXdIZc V:123 H:184 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:efc2 D:0000 DB:09 nvMXdIZc V:123 H:200 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:efc2 D:0000 DB:09 nvMXdIZc V:123 H:207 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:efbe D:0000 DB:09 nvMXdIZc V:123 H:223 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:efbe D:0000 DB:09 nvMXdIZc V:123 H:231 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:efba D:0000 DB:09 nvMXdIZc V:123 H:247 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:efba D:0000 DB:09 nvMXdIZc V:123 H:254 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:efb6 D:0000 DB:09 nvMXdIZc V:123 H:270 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:efb6 D:0000 DB:09 nvMXdIZc V:123 H:278 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:efb2 D:0000 DB:09 nvMXdIZc V:123 H:294 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:efb2 D:0000 DB:09 nvMXdIZc V:123 H:301 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:efae D:0000 DB:09 nvMXdIZc V:123 H:317 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:efae D:0000 DB:09 nvMXdIZc V:123 H:324 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:efaa D:0000 DB:09 nvMXdIZc V:124 H:  0 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:efaa D:0000 DB:09 nvMXdIZc V:124 H:  7 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:efa6 D:0000 DB:09 nvMXdIZc V:124 H: 23 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:efa6 D:0000 DB:09 nvMXdIZc V:124 H: 31 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:efa2 D:0000 DB:09 nvMXdIZc V:124 H: 47 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:efa2 D:0000 DB:09 nvMXdIZc V:124 H: 54 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef9e D:0000 DB:09 nvMXdIZc V:124 H: 70 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef9e D:0000 DB:09 nvMXdIZc V:124 H: 78 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef9a D:0000 DB:09 nvMXdIZc V:124 H: 94 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef9a D:0000 DB:09 nvMXdIZc V:124 H:101 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef96 D:0000 DB:09 nvMXdIZc V:124 H:117 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef96 D:0000 DB:09 nvMXdIZc V:124 H:125 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef92 D:0000 DB:09 nvMXdIZc V:124 H:151 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef92 D:0000 DB:09 nvMXdIZc V:124 H:158 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef8e D:0000 DB:09 nvMXdIZc V:124 H:174 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef8e D:0000 DB:09 nvMXdIZc V:124 H:182 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef8a D:0000 DB:09 nvMXdIZc V:124 H:198 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef8a D:0000 DB:09 nvMXdIZc V:124 H:205 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef86 D:0000 DB:09 nvMXdIZc V:124 H:221 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef86 D:0000 DB:09 nvMXdIZc V:124 H:229 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef82 D:0000 DB:09 nvMXdIZc V:124 H:245 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef82 D:0000 DB:09 nvMXdIZc V:124 H:252 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef7e D:0000 DB:09 nvMXdIZc V:124 H:268 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef7e D:0000 DB:09 nvMXdIZc V:124 H:276 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef7a D:0000 DB:09 nvMXdIZc V:124 H:292 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef7a D:0000 DB:09 nvMXdIZc V:124 H:299 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef76 D:0000 DB:09 nvMXdIZc V:124 H:315 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef76 D:0000 DB:09 nvMXdIZc V:124 H:323 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef72 D:0000 DB:09 nvMXdIZc V:124 H:338 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef72 D:0000 DB:09 nvMXdIZc V:125 H:  5 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef6e D:0000 DB:09 nvMXdIZc V:125 H: 21 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef6e D:0000 DB:09 nvMXdIZc V:125 H: 29 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef6a D:0000 DB:09 nvMXdIZc V:125 H: 45 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef6a D:0000 DB:09 nvMXdIZc V:125 H: 52 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef66 D:0000 DB:09 nvMXdIZc V:125 H: 68 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef66 D:0000 DB:09 nvMXdIZc V:125 H: 76 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef62 D:0000 DB:09 nvMXdIZc V:125 H: 92 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef62 D:0000 DB:09 nvMXdIZc V:125 H: 99 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef5e D:0000 DB:09 nvMXdIZc V:125 H:115 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef5e D:0000 DB:09 nvMXdIZc V:125 H:123 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef5a D:0000 DB:09 nvMXdIZc V:125 H:149 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef5a D:0000 DB:09 nvMXdIZc V:125 H:156 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef56 D:0000 DB:09 nvMXdIZc V:125 H:172 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef56 D:0000 DB:09 nvMXdIZc V:125 H:180 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef52 D:0000 DB:09 nvMXdIZc V:125 H:196 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef52 D:0000 DB:09 nvMXdIZc V:125 H:203 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef4e D:0000 DB:09 nvMXdIZc V:125 H:219 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef4e D:0000 DB:09 nvMXdIZc V:125 H:227 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef4a D:0000 DB:09 nvMXdIZc V:125 H:243 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef4a D:0000 DB:09 nvMXdIZc V:125 H:250 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef46 D:0000 DB:09 nvMXdIZc V:125 H:266 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef46 D:0000 DB:09 nvMXdIZc V:125 H:274 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef42 D:0000 DB:09 nvMXdIZc V:125 H:290 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef42 D:0000 DB:09 nvMXdIZc V:125 H:297 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef3e D:0000 DB:09 nvMXdIZc V:125 H:313 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef3e D:0000 DB:09 nvMXdIZc V:125 H:321 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef3a D:0000 DB:09 nvMXdIZc V:125 H:336 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef3a D:0000 DB:09 nvMXdIZc V:126 H:  3 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef36 D:0000 DB:09 nvMXdIZc V:126 H: 19 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef36 D:0000 DB:09 nvMXdIZc V:126 H: 27 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef32 D:0000 DB:09 nvMXdIZc V:126 H: 43 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef32 D:0000 DB:09 nvMXdIZc V:126 H: 50 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef2e D:0000 DB:09 nvMXdIZc V:126 H: 66 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef2e D:0000 DB:09 nvMXdIZc V:126 H: 74 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef2a D:0000 DB:09 nvMXdIZc V:126 H: 90 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef2a D:0000 DB:09 nvMXdIZc V:126 H: 97 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef26 D:0000 DB:09 nvMXdIZc V:126 H:113 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef26 D:0000 DB:09 nvMXdIZc V:126 H:121 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef22 D:0000 DB:09 nvMXdIZc V:126 H:147 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef22 D:0000 DB:09 nvMXdIZc V:126 H:154 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef1e D:0000 DB:09 nvMXdIZc V:126 H:170 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef1e D:0000 DB:09 nvMXdIZc V:126 H:178 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef1a D:0000 DB:09 nvMXdIZc V:126 H:194 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef1a D:0000 DB:09 nvMXdIZc V:126 H:201 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef16 D:0000 DB:09 nvMXdIZc V:126 H:217 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef16 D:0000 DB:09 nvMXdIZc V:126 H:225 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef12 D:0000 DB:09 nvMXdIZc V:126 H:241 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef12 D:0000 DB:09 nvMXdIZc V:126 H:248 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef0e D:0000 DB:09 nvMXdIZc V:126 H:264 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef0e D:0000 DB:09 nvMXdIZc V:126 H:272 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef0a D:0000 DB:09 nvMXdIZc V:126 H:288 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef0a D:0000 DB:09 nvMXdIZc V:126 H:295 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef06 D:0000 DB:09 nvMXdIZc V:126 H:311 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef06 D:0000 DB:09 nvMXdIZc V:126 H:319 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:ef02 D:0000 DB:09 nvMXdIZc V:126 H:334 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:ef02 D:0000 DB:09 nvMXdIZc V:127 H:  1 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:eefe D:0000 DB:09 nvMXdIZc V:127 H: 17 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:eefe D:0000 DB:09 nvMXdIZc V:127 H: 25 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:eefa D:0000 DB:09 nvMXdIZc V:127 H: 41 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:eefa D:0000 DB:09 nvMXdIZc V:127 H: 48 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:eef6 D:0000 DB:09 nvMXdIZc V:127 H: 64 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:eef6 D:0000 DB:09 nvMXdIZc V:127 H: 72 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:eef2 D:0000 DB:09 nvMXdIZc V:127 H: 88 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:eef2 D:0000 DB:09 nvMXdIZc V:127 H: 95 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:eeee D:0000 DB:09 nvMXdIZc V:127 H:111 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:eeee D:0000 DB:09 nvMXdIZc V:127 H:119 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:eeea D:0000 DB:09 nvMXdIZc V:127 H:145 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:eeea D:0000 DB:09 nvMXdIZc V:127 H:152 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:eee6 D:0000 DB:09 nvMXdIZc V:127 H:168 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:eee6 D:0000 DB:09 nvMXdIZc V:127 H:176 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:eee2 D:0000 DB:09 nvMXdIZc V:127 H:192 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:eee2 D:0000 DB:09 nvMXdIZc V:127 H:199 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:eede D:0000 DB:09 nvMXdIZc V:127 H:215 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:eede D:0000 DB:09 nvMXdIZc V:127 H:223 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:eeda D:0000 DB:09 nvMXdIZc V:127 H:239 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:eeda D:0000 DB:09 nvMXdIZc V:127 H:246 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:eed6 D:0000 DB:09 nvMXdIZc V:127 H:262 F: 8
00003e brk #$36               A:0100 X:0020 Y:0000 S:eed6 D:0000 DB:09 nvMXdIZc V:127 H:270 F: 8
00ffff brl $003e     [00003e] A:0100 X:0020 Y:0000 S:eed2 D:0000 DB:09 nvMXdIZc V:127 H:286 F: 8
